scenarios,locs,techs,carriers,units,flow_out_sum,aliases
201,PRT,open_field_pv,electricity,kilowatt hour,66082686140.05154,open_field_pv__electricity___PRT
201,PRT,pumped_hydro,electricity,kilowatt hour,6406091839.645816,pumped_hydro__electricity___PRT
201,PRT,roof_mounted_pv,electricity,kilowatt hour,1156503.257498463,roof_mounted_pv__electricity___PRT
201,PRT,waste_supply,waste,kilowatt hour,2572222392.4994864,waste_supply__waste___PRT
201,PRT,wind_offshore,electricity,kilowatt hour,43508327274.843994,wind_offshore__electricity___PRT
201,PRT,wind_onshore,electricity,kilowatt hour,24942659313.737236,wind_onshore__electricity___PRT
202,PRT,battery,electricity,kilogram,7317534468.254825,battery__electricity___PRT
202,PRT,biofuel_boiler,heat,megajoule,6125423.524176239,biofuel_boiler__heat___PRT
202,PRT,biofuel_supply,biofuel,kilogram,2842743990.493516,biofuel_supply__biofuel___PRT
202,PRT,biofuel_to_diesel,diesel,kilogram,226183185.06472406,biofuel_to_diesel__diesel___PRT
202,PRT,biofuel_to_methane,methane,cubic meter,240950565.6021562,biofuel_to_methane__methane___PRT
202,PRT,biofuel_to_methanol,methanol,kilogram,776478428.8529705,biofuel_to_methanol__methanol___PRT
202,PRT,ccgt,electricity,kilowatt hour,45051.55713108047,ccgt__electricity___PRT
202,PRT,chp_biofuel_extraction,electricity,kilowatt hour,899607.0262447001,chp_biofuel_extraction__electricity___PRT
202,PRT,chp_methane_extraction,electricity,kilowatt hour,277593.8116128663,chp_methane_extraction__electricity___PRT
202,PRT,chp_wte_back_pressure,electricity,kilowatt hour,558220909.5588458,chp_wte_back_pressure__electricity___PRT
202,ESP,el_import,electricity,kilowatt hour,5993034597.977773,el_import__electricity___ESP
202,PRT,existing_pv,electricity,kilowatt hour,1706875624.719757,existing_pv__electricity___PRT
202,PRT,existing_wind,electricity,kilowatt hour,17024356103.655407,existing_wind__electricity___PRT
202,PRT,heat_storage_big,heat,unit,101674.15893723808,heat_storage_big__heat___PRT
202,PRT,heat_storage_small,heat,unit,50388868.875101276,heat_storage_small__heat___PRT
202,PRT,hydro_reservoir,electricity,kilowatt hour,7037157990.560358,hydro_reservoir__electricity___PRT
202,PRT,hydro_run_of_river,electricity,kilowatt hour,8331460779.466276,hydro_run_of_river__electricity___PRT
202,PRT,methane_boiler,heat,megajoule,1769406.86609352,methane_boiler__heat___PRT
202,PRT,methane_storage,methane,unit,5701.244191226155,methane_storage__methane___PRT
202,PRT,open_field_pv,electricity,kilowatt hour,62914147669.3523,open_field_pv__electricity___PRT
202,PRT,pumped_hydro,electricity,kilowatt hour,6552117082.055115,pumped_hydro__electricity___PRT
202,PRT,roof_mounted_pv,electricity,kilowatt hour,1248033.5170744318,roof_mounted_pv__electricity___PRT
202,PRT,waste_supply,waste,kilowatt hour,2572222309.063874,waste_supply__waste___PRT
202,PRT,wind_offshore,electricity,kilowatt hour,36074706226.1267,wind_offshore__electricity___PRT
202,PRT,wind_onshore,electricity,kilowatt hour,32538731951.381947,wind_onshore__electricity___PRT
203,PRT,battery,electricity,kilogram,7533375918.357592,battery__electricity___PRT
203,PRT,biofuel_boiler,heat,megajoule,3786727.4697934804,biofuel_boiler__heat___PRT
203,PRT,biofuel_supply,biofuel,kilogram,2842660979.56516,biofuel_supply__biofuel___PRT
203,PRT,biofuel_to_diesel,diesel,kilogram,226173177.91544107,biofuel_to_diesel__diesel___PRT
203,PRT,biofuel_to_methane,methane,cubic meter,240959700.2612913,biofuel_to_methane__methane___PRT
203,PRT,biofuel_to_methanol,methanol,kilogram,776486160.5897834,biofuel_to_methanol__methanol___PRT
203,PRT,ccgt,electricity,kilowatt hour,32246.436638881787,ccgt__electricity___PRT
203,PRT,chp_biofuel_extraction,electricity,kilowatt hour,610531.0992601,chp_biofuel_extraction__electricity___PRT
203,PRT,chp_methane_extraction,electricity,kilowatt hour,218969.12546671618,chp_methane_extraction__electricity___PRT
203,PRT,chp_wte_back_pressure,electricity,kilowatt hour,558212403.2203381,chp_wte_back_pressure__electricity___PRT
203,ESP,el_import,electricity,kilowatt hour,6278565403.139191,el_import__electricity___ESP
203,PRT,existing_pv,electricity,kilowatt hour,1707019572.5397189,existing_pv__electricity___PRT
203,PRT,existing_wind,electricity,kilowatt hour,17024599536.493063,existing_wind__electricity___PRT
203,PRT,heat_storage_big,heat,unit,56593.02277301497,heat_storage_big__heat___PRT
203,PRT,heat_storage_small,heat,unit,20834479.06056238,heat_storage_small__heat___PRT
203,PRT,hydro_reservoir,electricity,kilowatt hour,7018616315.054738,hydro_reservoir__electricity___PRT
203,PRT,hydro_run_of_river,electricity,kilowatt hour,8336752130.784148,hydro_run_of_river__electricity___PRT
203,PRT,methane_boiler,heat,megajoule,1253165.64585984,methane_boiler__heat___PRT
203,PRT,methane_storage,methane,unit,5740.559662721567,methane_storage__methane___PRT
203,PRT,open_field_pv,electricity,kilowatt hour,64178541799.70078,open_field_pv__electricity___PRT
203,PRT,pumped_hydro,electricity,kilowatt hour,5978982718.030378,pumped_hydro__electricity___PRT
203,PRT,roof_mounted_pv,electricity,kilowatt hour,1025278.7421791434,roof_mounted_pv__electricity___PRT
203,PRT,waste_supply,waste,kilowatt hour,2572222405.9495735,waste_supply__waste___PRT
203,PRT,wind_offshore,electricity,kilowatt hour,37921201676.28633,wind_offshore__electricity___PRT
203,PRT,wind_onshore,electricity,kilowatt hour,27913062980.856895,wind_onshore__electricity___PRT
204,PRT,battery,electricity,kilogram,7721064783.570329,battery__electricity___PRT
204,PRT,biofuel_boiler,heat,megajoule,6614626.27565484,biofuel_boiler__heat___PRT
204,PRT,biofuel_supply,biofuel,kilogram,2842847844.118007,biofuel_supply__biofuel___PRT
204,PRT,biofuel_to_diesel,diesel,kilogram,226201180.62212265,biofuel_to_diesel__diesel___PRT
204,PRT,biofuel_to_methane,methane,cubic meter,240955657.0768311,biofuel_to_methane__methane___PRT
204,PRT,biofuel_to_methanol,methanol,kilogram,776466573.3712525,biofuel_to_methanol__methanol___PRT
204,PRT,ccgt,electricity,kilowatt hour,55819.390498570494,ccgt__electricity___PRT
204,PRT,chp_biofuel_extraction,electricity,kilowatt hour,1077830.261501,chp_biofuel_extraction__electricity___PRT
204,PRT,chp_methane_extraction,electricity,kilowatt hour,383743.78007776587,chp_methane_extraction__electricity___PRT
204,PRT,chp_wte_back_pressure,electricity,kilowatt hour,558245682.3388532,chp_wte_back_pressure__electricity___PRT
204,ESP,el_import,electricity,kilowatt hour,6936575644.091944,el_import__electricity___ESP
204,PRT,existing_pv,electricity,kilowatt hour,1706709145.1234965,existing_pv__electricity___PRT
204,PRT,existing_wind,electricity,kilowatt hour,17024041124.315025,existing_wind__electricity___PRT
204,PRT,heat_storage_big,heat,unit,105324.45574247562,heat_storage_big__heat___PRT
204,PRT,heat_storage_small,heat,unit,23048895.165943794,heat_storage_small__heat___PRT
204,PRT,hydro_reservoir,electricity,kilowatt hour,6998754898.134112,hydro_reservoir__electricity___PRT
204,PRT,hydro_run_of_river,electricity,kilowatt hour,8428066187.465063,hydro_run_of_river__electricity___PRT
204,PRT,methane_boiler,heat,megajoule,2200641.5150701203,methane_boiler__heat___PRT
204,PRT,methane_storage,methane,unit,5746.479375305592,methane_storage__methane___PRT
204,PRT,open_field_pv,electricity,kilowatt hour,62482652250.506874,open_field_pv__electricity___PRT
204,PRT,pumped_hydro,electricity,kilowatt hour,5408917370.726737,pumped_hydro__electricity___PRT
204,PRT,roof_mounted_pv,electricity,kilowatt hour,2046057.5405004686,roof_mounted_pv__electricity___PRT
204,PRT,waste_supply,waste,kilowatt hour,2572222545.3046846,waste_supply__waste___PRT
204,PRT,wind_offshore,electricity,kilowatt hour,35276648731.05222,wind_offshore__electricity___PRT
204,PRT,wind_onshore,electricity,kilowatt hour,30731752447.962597,wind_onshore__electricity___PRT
205,PRT,battery,electricity,kilogram,8682679964.845066,battery__electricity___PRT
205,PRT,biofuel_boiler,heat,megajoule,3705826.68223092,biofuel_boiler__heat___PRT
205,PRT,biofuel_supply,biofuel,kilogram,2842661246.088456,biofuel_supply__biofuel___PRT
205,PRT,biofuel_to_diesel,diesel,kilogram,226173691.30769667,biofuel_to_diesel__diesel___PRT
205,PRT,biofuel_to_methane,methane,cubic meter,240960277.0027451,biofuel_to_methane__methane___PRT
205,PRT,biofuel_to_methanol,methanol,kilogram,776482610.2001806,biofuel_to_methanol__methanol___PRT
205,PRT,ccgt,electricity,kilowatt hour,34463.20386316116,ccgt__electricity___PRT
205,PRT,chp_biofuel_extraction,electricity,kilowatt hour,603181.9440304,chp_biofuel_extraction__electricity___PRT
205,PRT,chp_methane_extraction,electricity,kilowatt hour,195150.23526086585,chp_methane_extraction__electricity___PRT
205,PRT,chp_wte_back_pressure,electricity,kilowatt hour,558205965.4086472,chp_wte_back_pressure__electricity___PRT
205,ESP,el_import,electricity,kilowatt hour,5756013692.855209,el_import__electricity___ESP
205,PRT,existing_pv,electricity,kilowatt hour,1706999244.0230677,existing_pv__electricity___PRT
205,PRT,existing_wind,electricity,kilowatt hour,17024554611.169918,existing_wind__electricity___PRT
205,PRT,heat_storage_big,heat,unit,72088.73944243102,heat_storage_big__heat___PRT
205,PRT,heat_storage_small,heat,unit,17116485.44578261,heat_storage_small__heat___PRT
205,PRT,hydro_reservoir,electricity,kilowatt hour,7006118849.409555,hydro_reservoir__electricity___PRT
205,PRT,hydro_run_of_river,electricity,kilowatt hour,8440221846.407408,hydro_run_of_river__electricity___PRT
205,PRT,methane_boiler,heat,megajoule,1125342.82645344,methane_boiler__heat___PRT
205,PRT,methane_storage,methane,unit,5724.922025648434,methane_storage__methane___PRT
205,PRT,open_field_pv,electricity,kilowatt hour,54807881750.14045,open_field_pv__electricity___PRT
205,PRT,pumped_hydro,electricity,kilowatt hour,3932412152.4843855,pumped_hydro__electricity___PRT
205,PRT,roof_mounted_pv,electricity,kilowatt hour,1285849.8241967259,roof_mounted_pv__electricity___PRT
205,PRT,waste_supply,waste,kilowatt hour,2572222297.702118,waste_supply__waste___PRT
205,PRT,wind_offshore,electricity,kilowatt hour,34845780747.93597,wind_offshore__electricity___PRT
205,PRT,wind_onshore,electricity,kilowatt hour,39019107262.050804,wind_onshore__electricity___PRT
206,PRT,battery,electricity,kilogram,7227344217.977614,battery__electricity___PRT
206,PRT,biofuel_boiler,heat,megajoule,6891093.60964776,biofuel_boiler__heat___PRT
206,PRT,biofuel_supply,biofuel,kilogram,2842889007.9238358,biofuel_supply__biofuel___PRT
206,PRT,biofuel_to_diesel,diesel,kilogram,226203980.94806954,biofuel_to_diesel__diesel___PRT
206,PRT,biofuel_to_methane,methane,cubic meter,240957178.27413693,biofuel_to_methane__methane___PRT
206,PRT,biofuel_to_methanol,methanol,kilogram,776462223.427248,biofuel_to_methanol__methanol___PRT
206,PRT,ccgt,electricity,kilowatt hour,62762.32174439452,ccgt__electricity___PRT
206,PRT,chp_biofuel_extraction,electricity,kilowatt hour,1172287.9917246,chp_biofuel_extraction__electricity___PRT
206,PRT,chp_methane_extraction,electricity,kilowatt hour,394839.1174397954,chp_methane_extraction__electricity___PRT
206,PRT,chp_wte_back_pressure,electricity,kilowatt hour,558242692.5742638,chp_wte_back_pressure__electricity___PRT
206,ESP,el_import,electricity,kilowatt hour,6481228556.75234,el_import__electricity___ESP
206,PRT,existing_pv,electricity,kilowatt hour,1705825339.080959,existing_pv__electricity___PRT
206,PRT,existing_wind,electricity,kilowatt hour,16965820793.152653,existing_wind__electricity___PRT
206,PRT,heat_storage_big,heat,unit,125925.20603007809,heat_storage_big__heat___PRT
206,PRT,heat_storage_small,heat,unit,26961656.44467504,heat_storage_small__heat___PRT
206,PRT,hydro_reservoir,electricity,kilowatt hour,7040919437.767382,hydro_reservoir__electricity___PRT
206,PRT,hydro_run_of_river,electricity,kilowatt hour,8514976863.656156,hydro_run_of_river__electricity___PRT
206,PRT,methane_boiler,heat,megajoule,2272434.70484088,methane_boiler__heat___PRT
206,PRT,methane_storage,methane,unit,5732.752126709119,methane_storage__methane___PRT
206,PRT,open_field_pv,electricity,kilowatt hour,58150050588.708305,open_field_pv__electricity___PRT
206,PRT,pumped_hydro,electricity,kilowatt hour,4437498996.569369,pumped_hydro__electricity___PRT
206,PRT,roof_mounted_pv,electricity,kilowatt hour,2531835.83064969,roof_mounted_pv__electricity___PRT
206,PRT,waste_supply,waste,kilowatt hour,2572222475.68983,waste_supply__waste___PRT
206,PRT,wind_offshore,electricity,kilowatt hour,36273837455.22258,wind_offshore__electricity___PRT
206,PRT,wind_onshore,electricity,kilowatt hour,33396789713.980915,wind_onshore__electricity___PRT
207,PRT,battery,electricity,kilogram,8821549555.91549,battery__electricity___PRT
207,PRT,biofuel_boiler,heat,megajoule,24093222.081666477,biofuel_boiler__heat___PRT
207,PRT,biofuel_supply,biofuel,kilogram,2844008880.1916137,biofuel_supply__biofuel___PRT
207,PRT,biofuel_to_diesel,diesel,kilogram,226406760.07846674,biofuel_to_diesel__diesel___PRT
207,PRT,biofuel_to_methane,methane,cubic meter,240916381.51877287,biofuel_to_methane__methane___PRT
207,PRT,biofuel_to_methanol,methanol,kilogram,776336029.6107504,biofuel_to_methanol__methanol___PRT
207,PRT,ccgt,electricity,kilowatt hour,234992.5104624,ccgt__electricity___PRT
207,PRT,chp_biofuel_extraction,electricity,kilowatt hour,4404723.028207901,chp_biofuel_extraction__electricity___PRT
207,PRT,chp_methane_extraction,electricity,kilowatt hour,1487520.3128489999,chp_methane_extraction__electricity___PRT
207,PRT,chp_wte_back_pressure,electricity,kilowatt hour,558437507.3596045,chp_wte_back_pressure__electricity___PRT
207,ESP,el_import,electricity,kilowatt hour,6897277853.860336,el_import__electricity___ESP
207,PRT,existing_pv,electricity,kilowatt hour,1703059589.286786,existing_pv__electricity___PRT
207,PRT,existing_wind,electricity,kilowatt hour,16982635858.696827,existing_wind__electricity___PRT
207,PRT,heat_storage_big,heat,unit,422889.4852004313,heat_storage_big__heat___PRT
207,PRT,heat_storage_small,heat,unit,66702824.815433554,heat_storage_small__heat___PRT
207,PRT,hydro_reservoir,electricity,kilowatt hour,7038650689.009683,hydro_reservoir__electricity___PRT
207,PRT,hydro_run_of_river,electricity,kilowatt hour,8494207833.941077,hydro_run_of_river__electricity___PRT
207,PRT,methane_boiler,heat,megajoule,8552748.2692428,methane_boiler__heat___PRT
207,PRT,methane_storage,methane,unit,5693.323733483368,methane_storage__methane___PRT
207,PRT,open_field_pv,electricity,kilowatt hour,54093458354.84957,open_field_pv__electricity___PRT
207,PRT,pumped_hydro,electricity,kilowatt hour,3990124121.046207,pumped_hydro__electricity___PRT
207,PRT,roof_mounted_pv,electricity,kilowatt hour,10245543.627812454,roof_mounted_pv__electricity___PRT
207,PRT,waste_supply,waste,kilowatt hour,2572225825.153965,waste_supply__waste___PRT
207,PRT,wind_offshore,electricity,kilowatt hour,33154570637.007473,wind_offshore__electricity___PRT
207,PRT,wind_onshore,electricity,kilowatt hour,38885638953.77208,wind_onshore__electricity___PRT
208,PRT,battery,electricity,kilogram,6712796411.1214905,battery__electricity___PRT
208,PRT,biofuel_boiler,heat,megajoule,5265230.3252892,biofuel_boiler__heat___PRT
208,PRT,biofuel_supply,biofuel,kilogram,2842795586.174475,biofuel_supply__biofuel___PRT
208,PRT,biofuel_to_diesel,diesel,kilogram,226193019.5431334,biofuel_to_diesel__diesel___PRT
208,PRT,biofuel_to_methane,methane,cubic meter,240960705.34605908,biofuel_to_methane__methane___PRT
208,PRT,biofuel_to_methanol,methanol,kilogram,776475052.9599183,biofuel_to_methanol__methanol___PRT
208,PRT,ccgt,electricity,kilowatt hour,48287.65057413667,ccgt__electricity___PRT
208,PRT,chp_biofuel_extraction,electricity,kilowatt hour,893363.1059315,chp_biofuel_extraction__electricity___PRT
208,PRT,chp_methane_extraction,electricity,kilowatt hour,298818.11299249623,chp_methane_extraction__electricity___PRT
208,PRT,chp_wte_back_pressure,electricity,kilowatt hour,558235047.358172,chp_wte_back_pressure__electricity___PRT
208,ESP,el_import,electricity,kilowatt hour,7727403225.866873,el_import__electricity___ESP
208,PRT,existing_pv,electricity,kilowatt hour,1707027185.9606493,existing_pv__electricity___PRT
208,PRT,existing_wind,electricity,kilowatt hour,17024582659.918106,existing_wind__electricity___PRT
208,PRT,heat_storage_big,heat,unit,98895.83185521358,heat_storage_big__heat___PRT
208,PRT,heat_storage_small,heat,unit,24513396.62991689,heat_storage_small__heat___PRT
208,PRT,hydro_reservoir,electricity,kilowatt hour,7093376634.406241,hydro_reservoir__electricity___PRT
208,PRT,hydro_run_of_river,electricity,kilowatt hour,8559583266.99284,hydro_run_of_river__electricity___PRT
208,PRT,methane_boiler,heat,megajoule,1670097.65865624,methane_boiler__heat___PRT
208,PRT,methane_storage,methane,unit,5656.097485923546,methane_storage__methane___PRT
208,PRT,open_field_pv,electricity,kilowatt hour,45385974463.84826,open_field_pv__electricity___PRT
208,PRT,pumped_hydro,electricity,kilowatt hour,3713518627.9160185,pumped_hydro__electricity___PRT
208,PRT,roof_mounted_pv,electricity,kilowatt hour,2292858.4994929023,roof_mounted_pv__electricity___PRT
208,PRT,waste_supply,waste,kilowatt hour,2572222865.729887,waste_supply__waste___PRT
208,PRT,wind_offshore,electricity,kilowatt hour,19643619696.45109,wind_offshore__electricity___PRT
208,PRT,wind_onshore,electricity,kilowatt hour,58443533206.807945,wind_onshore__electricity___PRT
